REF_DATE,GEO,DGUID,Components of population growth,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Apr-23,British Columbia,2021A000259,Returning emigrants,Persons,249,units,0,v29850394,11.3,2287,,,,0
Jul-23,British Columbia,2021A000259,Returning emigrants,Persons,249,units,0,v29850394,11.3,3011,,,,0
Oct-23,British Columbia,2021A000259,Returning emigrants,Persons,249,units,0,v29850394,11.3,1916,,,,0
Jan-24,British Columbia,2021A000259,Returning emigrants,Persons,249,units,0,v29850394,11.3,1674,,,,0
Apr-24,British Columbia,2021A000259,Returning emigrants,Persons,249,units,0,v29850394,11.3,2354,,,,0
Jul-24,British Columbia,2021A000259,Returning emigrants,Persons,249,units,0,v29850394,11.3,3101,,,,0
Oct-24,British Columbia,2021A000259,Returning emigrants,Persons,249,units,0,v29850394,11.3,1972,,,,0
Jan-25,British Columbia,2021A000259,Returning emigrants,Persons,249,units,0,v29850394,11.3,1726,,,,0
Jan-00,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1253,,,,0
Apr-00,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1428,,,,0
Jul-00,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,2002,,,,0
Oct-00,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1444,,,,0
Jan-01,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1244,,,,0
Apr-01,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1376,,,,0
Jul-01,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1753,,,,0
Oct-01,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1256,,,,0
Jan-02,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,924,,,,0
Apr-02,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,992,,,,0
Jul-02,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1551,,,,0
Oct-02,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1177,,,,0
Jan-03,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1080,,,,0
Apr-03,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1115,,,,0
Jul-03,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1437,,,,0
Oct-03,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1171,,,,0
Jan-04,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1116,,,,0
Apr-04,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1199,,,,0
Jul-04,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1454,,,,0
Oct-04,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1179,,,,0
Jan-05,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1107,,,,0
Apr-05,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1185,,,,0
Jul-05,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1432,,,,0
Oct-05,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1153,,,,0
Jan-06,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1141,,,,0
Apr-06,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1200,,,,0
Jul-06,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1683,,,,0
Oct-06,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1380,,,,0
Jan-07,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1322,,,,0
Apr-07,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1413,,,,0
Jul-07,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1701,,,,0
Oct-07,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1367,,,,0
Jan-08,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1325,,,,0
Apr-08,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1405,,,,0
Jul-08,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1777,,,,0
Oct-08,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1417,,,,0
Jan-09,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1302,,,,0
Apr-09,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1304,,,,0
Jul-09,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1652,,,,0
Oct-09,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1392,,,,0
Jan-10,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1339,,,,0
Apr-10,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1416,,,,0
Jul-10,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1660,,,,0
Oct-10,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1372,,,,0
Jan-11,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1373,,,,0
Apr-11,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1392,,,,0
Jul-11,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1544,,,,0
Oct-11,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1255,,,,0
Jan-12,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1220,,,,0
Apr-12,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1218,,,,0
Jul-12,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1511,,,,0
Oct-12,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1218,,,,0
Jan-13,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1256,,,,0
Apr-13,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1251,,,,0
Jul-13,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1473,,,,0
Oct-13,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1245,,,,0
Jan-14,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1258,,,,0
Apr-14,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1261,,,,0
Jul-14,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1520,,,,0
Oct-14,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1210,,,,0
Jan-15,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1250,,,,0
Apr-15,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1254,,,,0
Jul-15,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1560,,,,0
Oct-15,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1247,,,,0
Jan-16,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1236,,,,0
Apr-16,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,1191,,,,0
Jul-16,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,,..,,,0
Oct-16,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,,..,,,0
Jan-17,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,,..,,,0
Apr-17,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,,..,,,0
Jul-17,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,,..,,,0
Oct-17,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,,..,,,0
Jan-18,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,,..,,,0
Apr-18,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,,..,,,0
Jul-18,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,,..,,,0
Oct-18,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,,..,,,0
Jan-19,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,,..,,,0
Apr-19,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,,..,,,0
Jul-19,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,,..,,,0
Oct-19,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,,..,,,0
Jan-20,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,,..,,,0
Apr-20,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,,..,,,0
Jul-20,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,,..,,,0
Oct-20,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,,..,,,0
Jan-21,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,,..,,,0
Apr-21,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,,..,,,0
Jul-21,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,,..,,,0
Oct-21,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,,..,,,0
Jan-22,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,,..,,,0
Apr-22,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,,..,,,0
Jul-22,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,,..,,,0
Oct-22,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,,..,,,0
Jan-23,British Columbia,2021A000259,Net temporary emigration,Persons,249,units,0,v29850395,11.4,,..,,,0
Jan-00,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,1950,,,,0
Apr-00,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,260,,,,0
Jul-00,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,2320,,,,0
Oct-00,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,75,,,,0
Jan-01,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,2402,,,,0
Apr-01,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,2061,,,,0
Jul-01,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,4931,,,,0
Oct-01,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,232,,,,0
Jan-02,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,2697,,,,0
Apr-02,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,295,,,,0
Jul-02,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,3746,,,,0
Oct-02,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,-402,,,,0
Jan-03,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,1591,,,,0
Apr-03,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,1410,,,,0
Jul-03,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,1385,,,,0
Oct-03,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,659,,,,0
Jan-04,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,1089,,,,0
Apr-04,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,-496,,,,0
Jul-04,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,2834,,,,0
Oct-04,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,761,,,,0
Jan-05,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,1537,,,,0
Apr-05,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,579,,,,0
Jul-05,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,2967,,,,0
Oct-05,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,-483,,,,0
Jan-06,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,1735,,,,0
Apr-06,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,639,,,,0
Jul-06,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,3537,,,,0
Oct-06,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,-1907,,,,0
Jan-07,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,4273,,,,0
Apr-07,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,2425,,,,0
Jul-07,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,4734,,,,0
Oct-07,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,-1467,,,,0
Jan-08,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,2926,,,,0
Apr-08,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,4926,,,,0
Jul-08,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,7665,,,,0
Oct-08,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,2302,,,,0
Jan-09,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,5628,,,,0
Apr-09,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,2088,,,,0
Jul-09,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,7104,,,,0
Oct-09,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,1462,,,,0
Jan-10,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,4182,,,,0
Apr-10,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,-1574,,,,0
Jul-10,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,5229,,,,0
Oct-10,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,-7194,,,,0
Jan-11,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,1325,,,,0
Apr-11,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,2651,,,,0
Jul-11,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,9910,,,,0
Oct-11,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,-1021,,,,0
Jan-12,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,1830,,,,0
Apr-12,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,3312,,,,0
Jul-12,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,9390,,,,0
Oct-12,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,-3845,,,,0
Jan-13,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,2592,,,,0
Apr-13,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,2597,,,,0
Jul-13,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,11660,,,,0
Oct-13,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,-4977,,,,0
Jan-14,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,2991,,,,0
Apr-14,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,1929,,,,0
Jul-14,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,10950,,,,0
Oct-14,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,-6912,,,,0
Jan-15,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,-1973,,,,0
Apr-15,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,-20248,,,,0
Jul-15,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,6242,,,,0
Oct-15,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,-4432,,,,0
Jan-16,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,2477,,,,0
Apr-16,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,5514,,,,0
Jul-16,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,11345,,,,0
Oct-16,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,-1461,,,,0
Jan-17,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,2599,,,,0
Apr-17,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,7675,,,,0
Jul-17,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,15002,,,,0
Oct-17,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,1564,,,,0
Jan-18,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,3752,,,,0
Apr-18,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,9441,,,,0
Jul-18,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,16608,,,,0
Oct-18,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,-1774,,,,0
Jan-19,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,8072,,,,0
Apr-19,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,8986,,,,0
Jul-19,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,16450,,,,0
Oct-19,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,-4528,,,,0
Jan-20,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,-1341,,,,0
Apr-20,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,-9978,,,,0
Jul-20,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,-12917,,,,0
Oct-20,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,-2906,,,,0
Jan-21,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,4267,,,,0
Apr-21,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,2711,,,,0
Jul-21,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,10222,,,,0
Oct-21,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,-3954,,,,0
Jan-22,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,3811,,,,0
Apr-22,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,23947,,,,0
Jul-22,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,38581,,,,0
Oct-22,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,30644,,,,0
Jan-23,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,13921,,,,0
Apr-23,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,35723,,,,0
Jul-23,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,54095,,,,0
Oct-23,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,25392,,,,0
Jan-24,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,28136,,,,0
Apr-24,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,17173,,,,0
Jul-24,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,8488,,,,0
Oct-24,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,-6063,,,,0
Jan-25,British Columbia,2021A000259,Net non-permanent residents,Persons,249,units,0,v29850396,11.5,-10921,,,,0
Jul-00,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Oct-00,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Jan-01,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Apr-01,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Jul-01,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Oct-01,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Jan-02,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Apr-02,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Jul-02,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Oct-02,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Jan-03,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Apr-03,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Jul-03,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Oct-03,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Jan-04,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Apr-04,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Jul-04,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Oct-04,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Jan-05,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Apr-05,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Jul-05,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Oct-05,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Jan-06,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Apr-06,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Jul-06,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Oct-06,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Jan-07,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Apr-07,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Jul-07,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Oct-07,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Jan-08,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Apr-08,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Jul-08,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Oct-08,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Jan-09,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Apr-09,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Jul-09,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Oct-09,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Jan-10,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Apr-10,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Jul-10,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Oct-10,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Jan-11,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Apr-11,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Jul-11,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Oct-11,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Jan-12,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Apr-12,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
Jul-12,British Columbia,2021A000259,"Non-permanent residents, inflows",Persons,249,units,0,v1566834768,11.7,,..,,,0
